likeCount,dislikeCount,shareCount,commentCount,bookmarkCount,ratingValue,pageViews,clickEvents,scrollDepth,timeOnPage,sessionDuration,sessionCount,commentText,sentimentScore,feedbackCategory,deviceType,browserName,osName,screenResolution,networkType,ipAddress,geoLocation,locale,userTier,interestTags,ageRange,gender,funnelStage,cartItemsCount,abandonedCartFlag,abTestGroup,followerCount,followingCount,groupMemberships,mentionCount,community,like_per_comment,share_per_view,interaction_intensity,engagement_score,activity_ratio
552,15,466,100,137,1.8,594,76,86.2,305.6,2302.3,24,Great!,0.25,Positive,Mobile,Edge,MacOS,1920x1080,4G,96.42.7.36,"-86.098014, -146.287010",fr_FR,Enterprise,Fashion,25-34,Female,Decision,13,True,Control,3114,4737,43,92,Gaming,5.52,0.7845117845117845,642,394.3,0.1327368283890023
922,53,437,231,175,3.5,825,158,77.8,436.4,1429.1,17,Great!,-0.81,Positive,Tablet,Firefox,Windows,1440x900,4G,91.99.103.96,"-2.789610, -84.065603",en_GB,Enterprise,Food,45-54,Female,Consideration,0,True,Control,6247,424,49,97,News,3.9913419913419914,0.5296969696969697,826,563.6,0.30536701420474427
672,2,266,165,6,2.9,435,28,62.3,75.6,3230.4,13,Could be better,-0.38,Negative,Desktop,Firefox,MacOS,1280x720,Ethernet,17.223.0.25,"46.104487, -151.609421",en_US,Free,Fashion,55+,Male,Consideration,4,True,Control,8375,810,39,71,Gaming,4.072727272727272,0.6114942528735632,459,382.20000000000005,0.02340267459138187
248,37,359,52,41,1.8,425,163,70.2,429.4,3340.7,2,Great!,0.47,Positive,Tablet,Chrome,iOS,2560x1440,5G,139.75.86.80,"-9.081309, 90.015589",en_US,Premium,Travel,25-34,Male,Decision,12,False,Variant B,9839,1131,0,58,News,4.769230769230769,0.8447058823529412,574,221.4,0.12853593558236298
649,38,362,54,59,1.6,859,151,58.4,324.2,381.6,40,Great!,-0.39,Negative,Mobile,Firefox,MacOS,1440x900,WiFi,176.109.73.130,"71.080643, 175.361647",en_US,Free,Food,55+,Other,Decision,16,True,Variant A,4872,2287,38,93,News,12.018518518518519,0.4214202561117579,567,384.90000000000003,0.8495807127882599
881,61,169,200,130,4.1,401,5,73.3,349.7,1801.6,25,Awesome!,-0.4,Negative,Tablet,Safari,Windows,1920x1080,WiFi,143.137.28.87,"81.682511, 131.476697",en_US,Enterprise,Travel,45-54,Female,Awareness,9,True,Control,7782,659,22,15,News,4.405,0.42144638403990026,374,456.1,0.19410523978685612
664,53,210,60,96,1.1,935,144,23.5,14.9,2622.9,20,Not bad,0.35,Negative,Desktop,Opera,Android,1920x1080,5G,63.92.3.129,"-22.876712, -165.506288",fr_FR,Premium,Tech,55+,Female,Consideration,8,True,Control,2298,4236,37,59,Tech,11.066666666666666,0.22459893048128343,414,350.20000000000005,0.00568073506424187
350,35,206,56,191,1.0,990,152,56.9,416.7,928.6,15,Could be better,0.55,Negative,Mobile,Edge,Android,1920x1080,Ethernet,68.216.158.199,"-88.915305, -30.515506",es_ES,Free,Food,55+,Other,Awareness,1,False,Control,2394,3069,8,10,News,6.25,0.2080808080808081,414,232.1,0.44874003876803786
283,60,346,19,164,2.3,549,30,86.6,242.5,3491.3,43,Great!,0.55,Negative,Tablet,Edge,iOS,1920x1080,5G,129.8.54.28,"-43.678352, -29.280177",de_DE,Free,Food,45-54,Female,Consideration,5,False,Variant A,9628,3476,35,97,News,14.894736842105264,0.6302367941712204,395,237.20000000000002,0.06945836794317303
1,19,8,247,117,3.5,402,118,57.4,554.9,2209.1,16,Awesome!,-0.52,Negative,Desktop,Safari,Windows,1440x900,WiFi,119.233.207.77,"-75.684809, 102.735393",de_DE,Enterprise,Food,35-44,Male,Consideration,0,True,Variant A,2813,3627,8,43,News,0.004048582995951417,0.01990049751243781,373,63.900000000000006,0.2511882667149518
455,71,330,20,28,1.8,247,72,93.7,319.2,1521.6,23,Great!,0.16,Positive,Tablet,Firefox,iOS,2560x1440,5G,160.116.208.48,"-35.310322, 179.847915",en_US,Free,Fashion,55+,Other,Awareness,10,False,Control,3473,317,6,58,Gaming,22.75,1.3360323886639676,422,287.8,0.20977917981072555
458,24,99,95,91,3.8,862,150,29.3,256.6,2143.1,1,Awesome!,-0.83,Negative,Tablet,Chrome,MacOS,1280x720,WiFi,235.203.35.106,"-46.128168, 95.812565",en_GB,Enterprise,Travel,45-54,Other,Consideration,16,False,Control,7290,3582,17,52,News,4.821052631578947,0.1148491879350348,344,241.0,0.1197330969156829
565,25,253,94,120,2.7,502,71,97.5,191.8,796.5,42,Needs improvement,-0.89,Neutral,Tablet,Edge,Android,1440x900,4G,184.43.118.154,"53.399853, 175.176568",es_ES,Enterprise,Fitness,55+,Other,Consideration,12,False,Control,8360,3852,11,61,Sports,6.01063829787234,0.5039840637450199,418,332.7,0.2408035153797866
45,9,466,275,2,3.5,377,120,48.6,118.0,2977.0,21,Needs improvement,0.52,Positive,Tablet,Chrome,Android,2560x1440,WiFi,67.158.92.143,"-57.667996, 38.262319",de_DE,Enterprise,Travel,45-54,Male,Decision,18,True,Control,2739,3015,36,28,News,0.16363636363636364,1.2360742705570291,861,212.99999999999997,0.03963721867651999
44,14,135,30,35,4.4,594,9,92.8,191.3,415.3,24,Could be better,-0.86,Neutral,Mobile,Chrome,Windows,1920x1080,WiFi,182.5.222.114,"13.049332, -128.935339",en_US,Free,Fitness,55+,Other,Awareness,13,True,Control,8059,4470,26,45,Sports,1.4666666666666666,0.22727272727272727,174,67.6,0.46063086925114377
147,99,286,235,116,4.9,818,42,40.4,106.0,1044.5,14,Not bad,0.41,Neutral,Desktop,Safari,iOS,1366x768,5G,5.212.165.108,"-69.834799, -117.237466",de_DE,Enterprise,Fitness,45-54,Female,Decision,15,True,Control,6954,1925,27,93,Sports,0.625531914893617,0.34963325183374083,563,203.2,0.10148396361895644
740,86,374,39,186,3.3,826,179,18.8,142.5,1202.6,1,Could be better,0.91,Positive,Mobile,Safari,Linux,2560x1440,Ethernet,98.46.215.157,"-14.985893, -12.242025",de_DE,Premium,Tech,18-24,Male,Consideration,14,False,Variant B,5497,480,0,16,Tech,18.974358974358974,0.45278450363196127,592,434.6,0.11849326459338101
943,56,423,257,170,2.2,475,94,98.3,518.5,1949.2,36,Awesome!,-0.14,Negative,Mobile,Chrome,Linux,1366x768,WiFi,201.102.108.209,"72.518190, -20.231991",en_GB,Enterprise,Tech,55+,Female,Awareness,12,False,Variant B,5596,2145,42,9,Tech,3.669260700389105,0.8905263157894737,774,572.5,0.26600656679663454
275,25,157,82,115,4.3,137,182,61.7,160.7,1019.6,39,Great!,0.75,Positive,Tablet,Edge,MacOS,1366x768,WiFi,32.55.233.76,"57.809631, 97.922881",en_GB,Premium,Fitness,55+,Other,Decision,11,False,Variant B,770,933,8,68,Sports,3.3536585365853657,1.145985401459854,421,185.0,0.15761082777559826
144,85,482,295,170,4.6,684,5,10.7,406.8,1686.5,29,Could be better,-0.94,Neutral,Mobile,Chrome,Windows,1440x900,5G,1.166.183.43,"-8.806359, -64.749178",en_US,Free,Fitness,18-24,Male,Awareness,6,True,Variant B,8054,3574,37,26,Sports,0.488135593220339,0.7046783625730995,782,278.2,0.24120960569226207
827,25,444,245,113,1.4,850,144,57.3,119.0,2896.9,10,Could be better,-0.34,Positive,Tablet,Chrome,MacOS,2560x1440,Ethernet,225.58.62.180,"23.212979, -41.159891",en_GB,Free,Fashion,35-44,Female,Decision,17,False,Variant A,4719,3293,9,31,Gaming,3.3755102040816327,0.5223529411764706,833,524.3,0.041078394145465845
360,29,53,247,105,4.9,108,115,35.4,49.8,302.1,47,Needs improvement,0.11,Positive,Desktop,Firefox,iOS,1920x1080,WiFi,48.138.23.57,"-37.296854, 79.830631",en_GB,Premium,Fitness,45-54,Male,Decision,5,True,Variant B,4486,3514,23,45,Sports,1.45748987854251,0.49074074074074076,415,219.8,0.16484607745779542
169,22,63,226,148,5.0,382,103,47.9,539.1,3131.7,4,Awesome!,0.46,Neutral,Desktop,Safari,iOS,2560x1440,5G,132.130.38.71,"-70.519127, -132.638557",en_GB,Enterprise,Food,35-44,Male,Consideration,2,True,Variant A,2704,324,0,21,News,0.7477876106194691,0.1649214659685864,392,146.5,0.17214292556758312
518,66,62,268,42,2.5,52,133,31.9,526.8,362.0,16,Could be better,-0.54,Neutral,Mobile,Opera,Android,2560x1440,4G,12.168.33.114,"-38.253371, 147.743252",en_GB,Free,Travel,25-34,Female,Awareness,12,False,Variant A,5756,603,15,6,News,1.9328358208955223,1.1923076923076923,463,283.6,1.4552486187845302
497,98,352,272,194,3.4,932,36,64.3,110.1,463.7,5,Awesome!,0.06,Negative,Desktop,Chrome,Linux,2560x1440,5G,30.203.87.13,"-57.921218, -158.626107",fr_FR,Free,Fitness,18-24,Male,Decision,13,True,Control,5907,2371,1,17,Sports,1.8272058823529411,0.3776824034334764,660,378.19999999999993,0.23743799870605994
517,9,77,188,149,1.8,641,9,54.7,282.0,2898.9,37,Awesome!,-0.04,Positive,Desktop,Chrome,MacOS,2560x1440,4G,31.118.224.0,"-88.493995, -21.974442",de_DE,Enterprise,Tech,55+,Female,Decision,14,False,Control,8555,2551,31,61,Tech,2.75,0.12012480499219969,274,282.4,0.0972782779675049
615,31,350,170,55,1.0,491,147,11.0,250.3,1887.9,32,Great!,-0.46,Positive,Desktop,Safari,MacOS,1280x720,Ethernet,1.255.161.130,"-40.190277, 23.855123",en_US,Enterprise,Tech,55+,Female,Awareness,0,False,Control,1597,1069,28,87,Tech,3.6176470588235294,0.7128309572301426,667,390.5,0.13258117485036283
164,17,261,145,168,1.0,142,104,72.5,329.1,1327.4,47,Great!,0.49,Negative,Mobile,Edge,Windows,2560x1440,WiFi,127.157.181.169,"46.525253, -169.007274",de_DE,Enterprise,Fitness,25-34,Female,Decision,17,False,Variant B,8645,2218,36,76,Sports,1.1310344827586207,1.8380281690140845,510,189.70000000000002,0.24792828084978152
325,9,240,272,52,1.7,428,52,97.1,308.3,402.2,38,Not bad,-0.02,Negative,Tablet,Firefox,Linux,1920x1080,4G,154.73.208.99,"18.532871, -59.613506",es_ES,Enterprise,Fitness,45-54,Male,Awareness,19,False,Variant B,1575,4112,25,20,Sports,1.1948529411764706,0.5607476635514018,564,261.59999999999997,0.7665340626553954
765,76,473,7,30,3.3,122,171,77.2,492.5,1620.6,24,Could be better,-0.74,Positive,Desktop,Firefox,Android,1920x1080,4G,119.223.188.11,"-20.588360, -2.669655",fr_FR,Enterprise,Food,55+,Other,Awareness,15,False,Control,8693,2126,4,58,News,109.28571428571429,3.877049180327869,651,452.29999999999995,0.3038997902011601
692,98,45,128,105,1.7,37,132,32.5,407.3,1705.3,6,Great!,0.25,Negative,Desktop,Opera,Linux,1366x768,4G,199.203.25.13,"-16.255385, 27.777004",en_GB,Premium,Travel,25-34,Male,Decision,11,True,Variant A,3260,1483,28,39,News,5.40625,1.2162162162162162,305,326.40000000000003,0.2388436052307512
52,15,177,154,44,4.6,27,169,24.6,457.4,2543.1,49,Awesome!,0.18,Neutral,Mobile,Opera,Linux,1366x768,4G,79.45.39.19,"16.376799, 12.351283",en_GB,Free,Fitness,35-44,Other,Decision,19,True,Variant A,5125,4829,35,95,Sports,0.33766233766233766,6.555555555555555,500,109.10000000000001,0.17985922692776532
192,4,330,210,70,1.1,446,123,29.2,385.0,2050.8,19,Needs improvement,0.66,Negative,Mobile,Chrome,Android,1280x720,5G,46.79.242.2,"26.361450, 113.852914",es_ES,Premium,Food,45-54,Other,Awareness,16,False,Variant B,9315,940,15,18,News,0.9142857142857143,0.7399103139013453,663,224.8,0.18773161692997853
417,24,217,62,181,2.7,6,17,87.2,148.2,814.5,28,Awesome!,-0.78,Negative,Tablet,Firefox,MacOS,1440x900,WiFi,127.190.126.178,"-46.016670, -88.956816",fr_FR,Enterprise,Fitness,25-34,Female,Decision,3,False,Control,9223,2796,19,74,Sports,6.725806451612903,36.166666666666664,296,262.40000000000003,0.18195211786372006
411,34,142,266,120,3.2,812,60,32.3,284.0,2133.2,30,Not bad,-0.91,Positive,Mobile,Firefox,Linux,1920x1080,4G,110.140.105.186,"55.503681, 137.158017",en_GB,Free,Fashion,25-34,Female,Consideration,6,False,Control,3744,2407,36,84,Gaming,1.5451127819548873,0.1748768472906404,468,272.2,0.13313332083255205
442,4,449,92,14,1.2,454,154,50.0,413.0,3526.7,28,Could be better,-0.35,Neutral,Desktop,Chrome,iOS,1280x720,WiFi,212.52.86.73,"55.114932, 86.255665",en_US,Premium,Fitness,45-54,Female,Consideration,15,True,Control,1007,3074,14,21,Sports,4.804347826086956,0.9889867841409692,695,331.29999999999995,0.1171066436045028
320,91,230,293,82,3.1,787,198,55.6,558.9,2548.6,18,Awesome!,-0.56,Neutral,Desktop,Opera,Linux,2560x1440,5G,167.157.17.11,"-79.459417, 90.521251",en_US,Enterprise,Tech,55+,Other,Consideration,13,True,Variant B,2976,2772,45,70,Tech,1.0921501706484642,0.29224904701397714,721,263.8,0.2192968688691831
50,99,117,94,39,3.4,906,152,65.3,588.3,3307.7,8,Could be better,-0.43,Neutral,Tablet,Safari,Linux,1366x768,Ethernet,229.144.238.115,"74.418500, 155.232121",fr_FR,Enterprise,Fitness,25-34,Other,Awareness,7,True,Variant B,4745,279,25,20,Sports,0.5319148936170213,0.1291390728476821,363,77.80000000000001,0.1778577259122653
914,89,83,208,0,1.5,638,180,92.2,205.8,646.5,35,Needs improvement,0.92,Negative,Mobile,Firefox,MacOS,1920x1080,4G,54.188.146.181,"32.034023, 179.864932",en_US,Premium,Fashion,18-24,Other,Awareness,17,False,Variant B,3783,760,12,10,Gaming,4.394230769230769,0.13009404388714735,471,432.1,0.3183294663573086
131,28,275,94,164,3.5,131,199,96.9,171.9,1196.1,20,Great!,-0.73,Positive,Mobile,Edge,Android,1440x900,4G,203.157.83.175,"20.034298, 92.257785",en_GB,Enterprise,Food,55+,Male,Consideration,0,True,Variant A,9664,2439,24,82,News,1.3936170212765957,2.099236641221374,568,170.10000000000002,0.14371708051166293
805,51,469,236,181,4.4,429,181,57.1,563.0,2853.2,35,Great!,0.94,Negative,Tablet,Edge,MacOS,1366x768,WiFi,200.226.223.125,"17.190516, -65.300666",es_ES,Free,Fitness,55+,Female,Consideration,10,False,Control,9542,1220,7,97,Sports,3.4110169491525424,1.0932400932400932,886,528.0,0.19732230478059723
637,78,357,172,107,2.2,132,73,36.3,226.0,1792.3,43,Needs improvement,-0.63,Neutral,Tablet,Safari,MacOS,2560x1440,4G,19.226.35.253,"78.457096, 106.279886",de_DE,Premium,Fashion,25-34,Male,Consideration,11,False,Variant A,6193,1017,39,50,Gaming,3.703488372093023,2.7045454545454546,602,406.99999999999994,0.12609496178095186
106,64,363,288,104,3.1,510,115,41.1,392.3,1089.2,33,Great!,0.43,Neutral,Desktop,Opera,Android,1280x720,WiFi,255.56.171.170,"-57.862007, 88.271941",de_DE,Enterprise,Fashion,55+,Female,Decision,18,True,Variant B,7113,3646,27,25,Gaming,0.3680555555555556,0.711764705882353,766,219.3,0.3601726037458685
721,44,353,83,151,2.8,510,95,46.0,308.6,1516.8,38,Not bad,-0.39,Negative,Desktop,Safari,Windows,1920x1080,Ethernet,161.157.35.14,"52.173760, 88.220477",en_US,Free,Fashion,55+,Female,Awareness,9,True,Variant B,9022,3737,34,13,Gaming,8.686746987951807,0.692156862745098,531,426.00000000000006,0.203454641350211
313,73,477,291,4,4.6,469,151,36.8,462.2,1815.1,30,Not bad,-0.47,Neutral,Mobile,Chrome,iOS,1920x1080,4G,249.32.9.67,"-4.699804, 154.013697",de_DE,Free,Travel,35-44,Male,Awareness,5,True,Control,9611,142,25,7,News,1.0756013745704467,1.0170575692963753,919,326.9,0.25464161754173326
510,8,108,265,45,1.5,814,177,15.2,283.7,396.4,15,Awesome!,0.23,Positive,Mobile,Firefox,iOS,1366x768,Ethernet,241.152.34.88,"18.621994, -82.052433",de_DE,Free,Fitness,55+,Other,Decision,5,True,Variant A,7009,4749,40,48,Sports,1.9245283018867925,0.13267813267813267,550,293.9,0.7156912209889001
650,13,20,90,107,3.3,728,130,13.7,522.6,531.8,36,Not bad,0.84,Positive,Desktop,Safari,MacOS,1366x768,5G,68.130.166.156,"-52.619400, -64.034195",es_ES,Free,Travel,35-44,Male,Awareness,2,True,Variant A,6788,4942,4,25,News,7.222222222222222,0.027472527472527472,240,294.7,0.9827002632568637
872,11,195,282,19,1.5,735,155,44.5,96.2,1301.0,48,Awesome!,0.7,Positive,Desktop,Safari,Linux,1280x720,Ethernet,144.48.240.218,"-16.393637, 58.427520",en_GB,Premium,Fashion,18-24,Female,Consideration,18,True,Control,7394,751,42,34,Gaming,3.0921985815602837,0.2653061224489796,632,465.6,0.07394312067640277
989,81,237,193,31,1.8,412,170,46.0,345.9,3259.8,16,Needs improvement,-0.55,Negative,Desktop,Opera,MacOS,2560x1440,WiFi,176.111.101.152,"-47.809361, 54.386948",es_ES,Free,Fashion,18-24,Male,Decision,14,True,Variant B,3668,4868,31,61,Gaming,5.124352331606218,0.5752427184466019,600,508.4000000000001,0.10611080434382476
582,33,483,283,131,2.9,250,187,68.0,490.6,359.2,16,Awesome!,-0.37,Neutral,Mobile,Firefox,iOS,1440x900,Ethernet,158.210.144.208,"-58.222310, 63.934929",de_DE,Enterprise,Travel,35-44,Male,Decision,10,False,Variant B,4765,3061,5,60,News,2.056537102473498,1.932,953,447.4000000000001,1.365812917594655
845,21,5,81,47,3.6,582,68,69.1,577.0,1574.5,37,Great!,-0.79,Positive,Mobile,Edge,MacOS,2560x1440,5G,92.144.20.62,"-12.936786, -33.514661",de_DE,Enterprise,Travel,45-54,Other,Awareness,3,False,Control,4050,3822,34,20,News,10.432098765432098,0.00859106529209622,154,360.4,0.3664655446173388
15,98,340,86,97,4.2,498,184,34.1,101.8,1861.9,3,Not bad,0.75,Negative,Mobile,Firefox,Linux,1920x1080,WiFi,237.98.134.156,"-1.356684, 78.489437",en_GB,Enterprise,Fitness,25-34,Other,Decision,18,False,Control,8664,1361,28,22,Sports,0.1744186046511628,0.6827309236947792,610,134.9,0.05467533165046457
989,45,22,37,117,2.0,854,54,51.6,300.5,1299.2,16,Not bad,-0.46,Negative,Tablet,Edge,Android,1440x900,Ethernet,154.166.78.145,"-41.895920, 108.611362",en_GB,Enterprise,Fitness,35-44,Male,Decision,5,False,Control,9580,4274,17,40,Sports,26.72972972972973,0.02576112412177986,113,421.3,0.23129618226600984
30,79,290,245,22,3.1,440,92,11.5,321.5,3236.4,30,Great!,0.13,Neutral,Tablet,Opera,Linux,1280x720,5G,7.72.13.234,"76.189616, -11.962148",en_US,Free,Fashion,55+,Male,Consideration,18,False,Variant B,5539,4915,20,79,Gaming,0.12244897959183673,0.6590909090909091,627,150.2,0.09933877147447781
382,34,193,134,52,1.5,702,38,11.5,261.2,2681.0,17,Could be better,0.6,Positive,Mobile,Chrome,Linux,1366x768,WiFi,211.175.253.156,"67.075665, 162.945601",de_DE,Premium,Food,45-54,Female,Awareness,19,False,Variant B,8633,757,32,70,News,2.8507462686567164,0.27492877492877493,365,242.70000000000002,0.09742633345766505
53,35,479,105,103,3.5,947,4,41.6,182.5,1826.7,32,Needs improvement,0.36,Neutral,Mobile,Firefox,iOS,2560x1440,Ethernet,198.212.21.214,"64.214639, 137.205000",fr_FR,Free,Fashion,25-34,Male,Awareness,7,False,Variant A,2811,776,8,9,Gaming,0.5047619047619047,0.5058078141499472,588,196.2,0.09990693600481743
711,79,368,7,150,2.1,160,17,55.2,56.8,1769.5,21,Not bad,0.9,Neutral,Desktop,Chrome,Linux,1920x1080,WiFi,216.121.118.155,"-84.217022, -95.158914",de_DE,Premium,Fashion,55+,Male,Consideration,9,True,Control,7880,4139,30,96,Gaming,101.57142857142857,2.3,392,411.2,0.0320994631251766
499,24,414,108,86,1.9,14,84,46.1,294.3,1915.8,12,Great!,-0.91,Positive,Tablet,Safari,iOS,1280x720,Ethernet,133.124.187.96,"-37.807344, -145.100236",es_ES,Premium,Fashion,25-34,Female,Decision,14,False,Variant B,2615,3005,32,72,Gaming,4.62037037037037,29.571428571428573,606,354.00000000000006,0.1536172878170999
796,93,40,104,120,2.0,996,41,47.4,225.2,2184.5,9,Awesome!,-0.46,Positive,Tablet,Chrome,MacOS,1920x1080,5G,35.138.38.36,"-4.947025, -115.560610",fr_FR,Free,Food,18-24,Male,Awareness,1,True,Variant B,3592,3094,22,59,News,7.653846153846154,0.040160642570281124,185,363.20000000000005,0.10308995193408102
675,62,270,225,11,1.7,217,136,90.5,286.3,1515.7,14,Needs improvement,-0.5,Positive,Desktop,Chrome,Linux,1280x720,5G,108.155.249.210,"47.977561, -129.076845",es_ES,Premium,Fashion,18-24,Other,Consideration,11,True,Variant A,9961,1014,30,44,Gaming,3.0,1.2442396313364055,631,397.1,0.18888962195685163
56,41,286,82,171,3.5,318,102,80.0,454.8,1655.3,31,Awesome!,0.94,Positive,Tablet,Safari,MacOS,1280x720,WiFi,253.185.87.73,"14.863573, -93.335811",de_DE,Enterprise,Food,45-54,Male,Decision,8,False,Control,5144,2895,20,47,News,0.6829268292682927,0.89937106918239,470,141.70000000000002,0.27475382105962665
216,35,288,156,41,2.4,715,143,89.8,165.5,549.9,28,Needs improvement,0.91,Positive,Desktop,Opera,Windows,1366x768,Ethernet,26.198.163.247,"-21.503785, -35.955426",en_GB,Enterprise,Fitness,35-44,Other,Decision,1,True,Control,5656,4173,37,71,Sports,1.3846153846153846,0.4027972027972028,587,208.1,0.3009638116021095
595,66,72,250,137,3.9,178,185,75.9,194.1,1847.0,35,Needs improvement,-0.05,Positive,Tablet,Edge,Linux,1366x768,5G,68.196.198.206,"-58.330913, -39.893044",de_DE,Free,Fitness,35-44,Other,Consideration,8,False,Control,3987,2828,8,49,Sports,2.38,0.4044943820224719,507,323.3,0.10508933405522469
780,41,353,236,84,3.9,209,126,63.1,177.5,1104.1,48,Great!,0.61,Negative,Desktop,Edge,MacOS,1280x720,Ethernet,26.103.107.56,"-53.677597, -105.771699",en_GB,Free,Travel,55+,Other,Decision,6,True,Control,3658,4333,25,72,News,3.305084745762712,1.6889952153110048,715,473.49999999999994,0.16076442351236303
450,1,90,146,122,2.0,311,190,98.0,149.3,2342.7,28,Great!,-0.7,Neutral,Tablet,Firefox,Windows,1920x1080,Ethernet,242.146.31.183,"41.012853, 148.872079",de_DE,Free,Tech,45-54,Other,Decision,6,False,Variant A,5250,3042,48,33,Tech,3.0821917808219177,0.28938906752411575,426,248.39999999999998,0.06372988432150938
50,48,33,218,23,3.7,663,148,72.1,84.5,1511.8,13,Could be better,0.24,Positive,Tablet,Chrome,iOS,1920x1080,WiFi,70.202.105.74,"73.166457, -135.444162",en_US,Premium,Fashion,35-44,Other,Awareness,11,False,Variant B,7956,2339,16,52,Gaming,0.22935779816513763,0.049773755656108594,399,75.8,0.05589363672443445
207,4,100,52,108,3.3,238,158,93.6,403.9,303.0,49,Could be better,-0.4,Positive,Desktop,Edge,Android,2560x1440,4G,56.154.224.71,"-86.292414, 160.588200",de_DE,Premium,Tech,55+,Male,Decision,14,True,Control,1346,3483,19,37,Tech,3.980769230769231,0.42016806722689076,310,134.00000000000003,1.333003300330033
867,35,102,107,122,1.4,283,144,47.7,219.5,3459.9,35,Not bad,0.78,Neutral,Tablet,Chrome,iOS,2560x1440,5G,145.213.180.138,"69.857384, 150.530370",en_GB,Premium,Food,45-54,Female,Awareness,7,False,Variant A,9054,414,34,81,News,8.102803738317757,0.36042402826855124,353,411.0,0.06344113991733864
33,49,443,256,141,1.9,904,133,95.7,39.8,897.5,27,Not bad,-0.33,Negative,Mobile,Edge,Windows,2560x1440,Ethernet,189.123.233.192,"-23.762691, 79.040036",en_GB,Premium,Travel,25-34,Female,Consideration,15,True,Variant B,9616,3093,14,25,News,0.12890625,0.49004424778761063,832,211.4,0.04434540389972145
